,Traffic
2019-03-20 12:45:00,72.0
2019-03-20 13:00:00,169.0
2019-03-20 13:15:00,74.0
2019-03-20 13:30:00,116.0
2019-03-20 13:45:00,139.0
2019-03-20 14:00:00,247.0
2019-03-20 14:15:00,179.0
2019-03-20 14:30:00,129.0
2019-03-20 14:45:00,1242.0
2019-03-20 15:00:00,1193.0
2019-03-20 15:15:00,1623.0
2019-03-20 15:30:00,386.0
2019-03-20 15:45:00,1257.0
2019-03-20 16:00:00,6159.0
2019-03-20 16:15:00,6465.0
2019-03-20 16:30:00,649.0
2019-03-20 16:45:00,25.0
2019-03-20 17:00:00,1873.0
2019-03-20 17:15:00,949.0
2019-03-20 17:30:00,1048.0
2019-03-20 17:45:00,581.0
2019-03-20 18:00:00,132.0
2019-03-20 18:15:00,1074.0
2019-03-20 18:30:00,990.0
2019-03-20 18:45:00,446.0
2019-03-20 19:00:00,489.0
2019-03-20 19:15:00,10.0
2019-03-20 19:30:00,12.0
2019-03-20 19:45:00,145.0
2019-03-20 20:00:00,73.0
2019-03-20 20:15:00,115.0
2019-03-20 20:30:00,3597.0
2019-03-20 20:45:00,32717.0
2019-03-20 21:00:00,672.0
2019-03-20 21:15:00,94.0
2019-03-20 21:30:00,435.0
2019-03-20 21:45:00,362.0
2019-03-20 22:00:00,448.0
2019-03-20 22:15:00,475.0
2019-03-20 22:30:00,459.0
2019-03-20 22:45:00,1027.0
2019-03-20 23:00:00,886.0
2019-03-20 23:15:00,151.0
2019-03-20 23:30:00,43751.0
2019-03-20 23:45:00,69908.0
2019-03-21 00:00:00,1742.0
2019-03-21 00:15:00,2182.0
2019-03-21 00:30:00,2153.0
2019-03-21 00:45:00,2072.0
2019-03-21 01:00:00,2069.0
2019-03-21 01:15:00,1961.0
2019-03-21 01:30:00,54.0
2019-03-21 01:45:00,36.0
2019-03-21 02:00:00,78.0
2019-03-21 02:15:00,78.0
2019-03-21 02:30:00,1810.0
2019-03-21 02:45:00,1898.0
2019-03-21 03:00:00,1839.0
2019-03-21 03:15:00,1102.0
2019-03-21 03:30:00,5.0
2019-03-21 03:45:00,229.0
2019-03-21 04:00:00,229.0
2019-03-21 04:15:00,227.0
2019-03-21 04:30:00,229.0
2019-03-21 04:45:00,209.0
2019-03-21 05:00:00,233.0
2019-03-21 05:15:00,373.0
2019-03-21 05:30:00,199.0
2019-03-21 05:45:00,145.0
2019-03-21 06:00:00,1844.0
2019-03-21 06:15:00,1935.0
2019-03-21 06:30:00,1715.0
2019-03-21 06:45:00,1950.0
2019-03-21 07:00:00,1728.0
2019-03-21 07:15:00,7221.0
2019-03-21 07:30:00,3714.0
2019-03-21 07:45:00,1351.0
2019-03-21 08:00:00,287.0
2019-03-21 08:15:00,325.0
2019-03-21 08:30:00,141.0
2019-03-21 08:45:00,187.0
2019-03-21 09:00:00,132.0
2019-03-21 09:15:00,158.0
2019-03-21 09:30:00,80.0
2019-03-21 09:45:00,398.0
2019-03-21 10:00:00,178.0
2019-03-21 10:15:00,6.0
2019-03-21 10:30:00,754.0
2019-03-21 10:45:00,47.0
2019-03-21 11:00:00,8.0
2019-03-21 11:15:00,12.0
2019-03-21 11:30:00,16.0
2019-03-21 11:45:00,1009.0
2019-03-21 12:00:00,31.0
2019-03-21 12:15:00,33.0
2019-03-21 12:30:00,134.0
2019-03-21 12:45:00,2141.0
2019-03-21 13:00:00,740.0
2019-03-21 13:15:00,27.0
2019-03-21 13:30:00,48.0
2019-03-21 13:45:00,55.0
2019-03-21 14:00:00,46.0
2019-03-21 14:15:00,137.0
2019-03-21 14:30:00,139.0
2019-03-21 14:45:00,230.0
2019-03-21 15:00:00,878.0
2019-03-21 15:15:00,143.0
2019-03-21 15:30:00,376.0
2019-03-21 15:45:00,292.0
2019-03-21 16:00:00,86.0
2019-03-21 16:15:00,93.0
2019-03-21 16:30:00,14.0
2019-03-21 16:45:00,42.0
2019-03-21 17:00:00,646.0
2019-03-21 17:15:00,413.0
2019-03-21 17:30:00,1047.0
2019-03-21 17:45:00,2478.0
2019-03-21 18:00:00,1215.0
2019-03-21 18:15:00,1061.0
2019-03-21 18:30:00,1040.0
2019-03-21 18:45:00,240.0
2019-03-21 19:00:00,5685.0
2019-03-21 19:15:00,9044.0
2019-03-21 19:30:00,9977.0
2019-03-21 19:45:00,3376.0
2019-03-21 20:00:00,280.0
2019-03-21 20:15:00,1944.0
2019-03-21 20:30:00,8929.0
2019-03-21 20:45:00,9421.0
2019-03-21 21:00:00,6731.0
2019-03-21 21:15:00,126.0
2019-03-21 21:30:00,4214.0
2019-03-21 21:45:00,9947.0
2019-03-21 22:00:00,9560.0
2019-03-21 22:15:00,18563.0
2019-03-21 22:30:00,56657.0
2019-03-21 22:45:00,74269.0
2019-03-21 23:00:00,79503.0
2019-03-21 23:15:00,433.0
2019-03-21 23:30:00,914.0
2019-03-21 23:45:00,236.0
2019-03-22 00:00:00,327.0
2019-03-22 00:15:00,4891.0
2019-03-22 00:30:00,1835.0
2019-03-22 00:45:00,64.0
2019-03-22 01:00:00,60.0
2019-03-22 01:15:00,112.0
2019-03-22 01:30:00,127.0
2019-03-22 01:45:00,127.0
2019-03-22 02:00:00,104.0
2019-03-22 02:15:00,1255.0
2019-03-22 02:30:00,1742.0
2019-03-22 02:45:00,1787.0
2019-03-22 03:00:00,1715.0
2019-03-22 03:15:00,1749.0
2019-03-22 03:30:00,1743.0
2019-03-22 03:45:00,33.0
2019-03-22 04:00:00,1199.0
2019-03-22 04:15:00,1786.0
2019-03-22 04:30:00,3186.0
2019-03-22 04:45:00,3485.0
2019-03-22 05:00:00,1785.0
2019-03-22 05:15:00,4505.0
2019-03-22 05:30:00,4745.0
2019-03-22 05:45:00,4240.0
2019-03-22 06:00:00,1494.0
2019-03-22 06:15:00,658.0
2019-03-22 06:30:00,2022.0
2019-03-22 06:45:00,323.0
2019-03-22 07:00:00,311.0
2019-03-22 07:15:00,324.0
2019-03-22 07:30:00,407.0
2019-03-22 07:45:00,547.0
2019-03-22 08:00:00,101.0
2019-03-22 08:15:00,29.0
2019-03-22 08:30:00,740.0
2019-03-22 08:45:00,4282.0
2019-03-22 09:00:00,130.0
2019-03-22 09:15:00,184.0
2019-03-22 09:30:00,887.0
2019-03-22 09:45:00,90.0
2019-03-22 10:00:00,1.0
2019-03-22 10:15:00,0.0
2019-03-22 10:30:00,0.0
2019-03-22 10:45:00,9652.0
2019-03-22 11:00:00,48112.0
2019-03-22 11:15:00,47769.0
2019-03-22 11:30:00,41051.0
2019-03-22 11:45:00,40274.0
2019-03-22 12:00:00,46310.0
2019-03-22 12:15:00,46309.0
2019-03-22 12:30:00,16653.0
2019-03-22 12:45:00,61.0
2019-03-22 13:00:00,54.0
2019-03-22 13:15:00,359.0
2019-03-22 13:30:00,4167.0
2019-03-22 13:45:00,6416.0
2019-03-22 14:00:00,4198.0
2019-03-22 14:15:00,6023.0
2019-03-22 14:30:00,1293.0
2019-03-22 14:45:00,2555.0
2019-03-22 15:00:00,1890.0
2019-03-22 15:15:00,153.0
2019-03-22 15:30:00,94.0
2019-03-22 15:45:00,259.0
2019-03-22 16:00:00,169.0
2019-03-22 16:15:00,152.0
2019-03-22 16:30:00,1457.0
2019-03-22 16:45:00,420.0
2019-03-22 17:00:00,14.0
2019-03-22 17:15:00,21.0
2019-03-22 17:30:00,268.0
2019-03-22 17:45:00,1221.0
2019-03-22 18:00:00,672.0
2019-03-22 18:15:00,880.0
2019-03-22 18:30:00,2236.0
2019-03-22 18:45:00,104.0
2019-03-22 19:00:00,184.0
2019-03-22 19:15:00,1256.0
2019-03-22 19:30:00,7361.0
2019-03-22 19:45:00,28.0
2019-03-22 20:00:00,59.0
2019-03-22 20:15:00,174.0
2019-03-22 20:30:00,193.0
2019-03-22 20:45:00,2341.0
2019-03-22 21:00:00,50655.0
2019-03-22 21:15:00,25821.0
2019-03-22 21:30:00,35408.0
2019-03-22 21:45:00,18473.0
2019-03-22 22:00:00,13958.0
2019-03-22 22:15:00,23098.0
2019-03-22 22:30:00,39352.0
2019-03-22 22:45:00,2562.0
2019-03-22 23:00:00,1412.0
2019-03-22 23:15:00,1916.0
2019-03-22 23:30:00,9193.0
2019-03-22 23:45:00,54.0
2019-03-23 00:00:00,742.0
2019-03-23 00:15:00,1370.0
2019-03-23 00:30:00,139.0
2019-03-23 00:45:00,191.0
2019-03-23 01:00:00,192.0
2019-03-23 01:15:00,170.0
2019-03-23 01:30:00,143.0
2019-03-23 01:45:00,134.0
2019-03-23 02:00:00,85.0
2019-03-23 02:15:00,1678.0
2019-03-23 02:30:00,2081.0
2019-03-23 02:45:00,1821.0
2019-03-23 03:00:00,2149.0
2019-03-23 03:15:00,1162.0
2019-03-23 03:30:00,3.0
2019-03-23 03:45:00,510.0
2019-03-23 04:00:00,426.0
2019-03-23 04:15:00,2643.0
2019-03-23 04:30:00,2506.0
2019-03-23 04:45:00,1779.0
2019-03-23 05:00:00,3811.0
2019-03-23 05:15:00,5614.0
2019-03-23 05:30:00,1674.0
2019-03-23 05:45:00,3278.0
2019-03-23 06:00:00,2617.0
2019-03-23 06:15:00,395.0
2019-03-23 06:30:00,598.0
2019-03-23 06:45:00,1267.0
2019-03-23 07:00:00,95.0
2019-03-23 07:15:00,112.0
2019-03-23 07:30:00,118.0
2019-03-23 07:45:00,35.0
2019-03-23 08:00:00,42.0
2019-03-23 08:15:00,27.0
2019-03-23 08:30:00,124.0
2019-03-23 08:45:00,119.0
2019-03-23 09:00:00,13.0
2019-03-23 09:15:00,46.0
2019-03-23 09:30:00,16.0
2019-03-23 09:45:00,118.0
2019-03-23 10:00:00,22.0
2019-03-23 10:15:00,126.0
2019-03-23 10:30:00,2546.0
2019-03-23 10:45:00,2722.0
2019-03-23 11:00:00,141.0
2019-03-23 11:15:00,81.0
2019-03-23 11:30:00,95.0
2019-03-23 11:45:00,65.0
2019-03-23 12:00:00,1360.0
2019-03-23 12:15:00,158.0
2019-03-23 12:30:00,73.0
2019-03-23 12:45:00,0.0
2019-03-23 13:00:00,13.0
2019-03-23 13:15:00,20.0
2019-03-23 13:30:00,261.0
2019-03-23 13:45:00,362.0
2019-03-23 14:00:00,0.0
2019-03-23 14:15:00,21.0
2019-03-23 14:30:00,832.0
2019-03-23 14:45:00,5.0
2019-03-23 15:00:00,79.0
2019-03-23 15:15:00,6043.0
2019-03-23 15:30:00,633.0
2019-03-23 15:45:00,537.0
2019-03-23 16:00:00,143.0
2019-03-23 16:15:00,97.0
2019-03-23 16:30:00,96.0
2019-03-23 16:45:00,40.0
2019-03-23 17:00:00,0.0
2019-03-23 17:15:00,0.0
2019-03-23 17:30:00,0.0
2019-03-23 17:45:00,34.0
2019-03-23 18:00:00,286.0
2019-03-23 18:15:00,2397.0
2019-03-23 18:30:00,1039.0
2019-03-23 18:45:00,108.0
2019-03-23 19:00:00,59.0
2019-03-23 19:15:00,650.0
2019-03-23 19:30:00,32421.0
2019-03-23 19:45:00,1597.0
2019-03-23 20:00:00,512.0
2019-03-23 20:15:00,23.0
2019-03-23 20:30:00,170.0
2019-03-23 20:45:00,345.0
2019-03-23 21:00:00,20.0
2019-03-23 21:15:00,488.0
2019-03-23 21:30:00,1594.0
2019-03-23 21:45:00,1659.0
2019-03-23 22:00:00,3726.0
2019-03-23 22:15:00,5388.0
2019-03-23 22:30:00,45783.0
2019-03-23 22:45:00,68494.0
2019-03-23 23:00:00,35333.0
2019-03-23 23:15:00,47947.0
2019-03-23 23:30:00,53950.0
2019-03-23 23:45:00,51611.0
2019-03-24 00:00:00,102.0
2019-03-24 00:15:00,117.0
2019-03-24 00:30:00,845.0
2019-03-24 00:45:00,32.0
2019-03-24 01:00:00,35.0
2019-03-24 01:15:00,137.0
2019-03-24 01:30:00,118.0
2019-03-24 01:45:00,102.0
2019-03-24 02:00:00,104.0
2019-03-24 02:15:00,104.0
2019-03-24 02:30:00,70.0
2019-03-24 02:45:00,42.0
2019-03-24 03:00:00,107.0
2019-03-24 03:15:00,81.0
2019-03-24 03:30:00,69.0
2019-03-24 03:45:00,0.0
2019-03-24 04:00:00,0.0
2019-03-24 04:15:00,1770.0
2019-03-24 04:30:00,484.0
2019-03-24 04:45:00,0.0
2019-03-24 05:00:00,1146.0
2019-03-24 05:15:00,1153.0
2019-03-24 05:30:00,15.0
2019-03-24 05:45:00,38.0
2019-03-24 06:00:00,0.0
2019-03-24 06:15:00,0.0
2019-03-24 06:30:00,0.0
2019-03-24 06:45:00,3296.0
2019-03-24 07:00:00,1339.0
2019-03-24 07:15:00,0.0
2019-03-24 07:30:00,364.0
2019-03-24 07:45:00,61.0
2019-03-24 08:00:00,112.0
2019-03-24 08:15:00,152.0
2019-03-24 08:30:00,153.0
2019-03-24 08:45:00,90.0
2019-03-24 09:00:00,65.0
2019-03-24 09:15:00,793.0
