,Traffic
2019-03-18 07:15:00,14201.0
2019-03-18 07:30:00,11078.0
2019-03-18 07:45:00,32598.0
2019-03-18 08:00:00,7488.0
2019-03-18 08:15:00,14963.0
2019-03-18 08:30:00,19423.0
2019-03-18 08:45:00,14166.0
2019-03-18 09:00:00,22255.0
2019-03-18 09:15:00,13133.0
2019-03-18 09:30:00,8927.0
2019-03-18 09:45:00,21260.0
2019-03-18 10:00:00,31121.0
2019-03-18 10:15:00,22280.0
2019-03-18 10:30:00,31173.0
2019-03-18 10:45:00,49341.0
2019-03-18 11:00:00,14359.0
2019-03-18 11:15:00,48254.0
2019-03-18 11:30:00,38792.0
2019-03-18 11:45:00,38595.0
2019-03-18 12:00:00,44928.0
2019-03-18 12:15:00,23331.0
2019-03-18 12:30:00,18319.0
2019-03-18 12:45:00,18752.0
2019-03-18 13:00:00,12105.0
2019-03-18 13:15:00,9347.0
2019-03-18 13:30:00,3693.0
2019-03-18 13:45:00,7536.0
2019-03-18 14:00:00,12034.0
2019-03-18 14:15:00,5888.0
2019-03-18 14:30:00,11891.0
2019-03-18 14:45:00,9164.0
2019-03-18 15:00:00,7150.0
2019-03-18 15:15:00,9058.0
2019-03-18 15:30:00,6882.0
2019-03-18 15:45:00,29070.0
2019-03-18 16:00:00,36653.0
2019-03-18 16:15:00,38535.0
2019-03-18 16:30:00,102073.0
2019-03-18 16:45:00,13825.0
2019-03-18 17:00:00,11285.0
2019-03-18 17:15:00,43237.0
2019-03-18 17:30:00,33730.0
2019-03-18 17:45:00,30898.0
2019-03-18 18:00:00,20334.0
2019-03-18 18:15:00,30610.0
2019-03-18 18:30:00,31124.0
2019-03-18 18:45:00,23110.0
2019-03-18 19:00:00,29504.0
2019-03-18 19:15:00,16478.0
2019-03-18 19:30:00,17216.0
2019-03-18 19:45:00,34380.0
2019-03-18 20:00:00,35968.0
2019-03-18 20:15:00,24276.0
2019-03-18 20:30:00,41815.0
2019-03-18 20:45:00,43630.0
2019-03-18 21:00:00,76894.0
2019-03-18 21:15:00,27934.0
2019-03-18 21:30:00,29097.0
2019-03-18 21:45:00,34123.0
2019-03-18 22:00:00,68143.0
2019-03-18 22:15:00,59042.0
2019-03-18 22:30:00,12637.0
2019-03-18 22:45:00,38981.0
2019-03-18 23:00:00,48923.0
2019-03-18 23:15:00,57595.0
2019-03-18 23:30:00,52767.0
2019-03-18 23:45:00,25180.0
2019-03-19 00:00:00,5694.0
2019-03-19 00:15:00,13968.0
2019-03-19 00:30:00,6991.0
2019-03-19 00:45:00,2796.0
2019-03-19 01:00:00,3789.0
2019-03-19 01:15:00,4078.0
2019-03-19 01:30:00,1471.0
2019-03-19 01:45:00,2732.0
2019-03-19 02:00:00,2404.0
2019-03-19 02:15:00,412.0
2019-03-19 02:30:00,187.0
2019-03-19 02:45:00,96.0
2019-03-19 03:00:00,237.0
2019-03-19 03:15:00,167.0
2019-03-19 03:30:00,558.0
2019-03-19 03:45:00,1360.0
2019-03-19 04:00:00,733.0
2019-03-19 04:15:00,561.0
2019-03-19 04:30:00,1595.0
2019-03-19 04:45:00,168.0
2019-03-19 05:00:00,187.0
2019-03-19 05:15:00,985.0
2019-03-19 05:30:00,711.0
2019-03-19 05:45:00,1596.0
2019-03-19 06:00:00,1853.0
2019-03-19 06:15:00,6273.0
2019-03-19 06:30:00,12611.0
2019-03-19 06:45:00,17784.0
2019-03-19 07:00:00,12707.0
2019-03-19 07:15:00,8102.0
2019-03-19 07:30:00,5583.0
2019-03-19 07:45:00,12165.0
2019-03-19 08:00:00,15480.0
2019-03-19 08:15:00,28761.0
2019-03-19 08:30:00,9961.0
2019-03-19 08:45:00,13985.0
2019-03-19 09:00:00,8292.0
2019-03-19 09:15:00,7879.0
2019-03-19 09:30:00,49045.0
2019-03-19 09:45:00,14394.0
2019-03-19 10:00:00,7749.0
2019-03-19 10:15:00,6713.0
2019-03-19 10:30:00,17561.0
2019-03-19 10:45:00,5067.0
2019-03-19 11:00:00,5864.0
2019-03-19 11:15:00,12691.0
2019-03-19 11:30:00,22693.0
2019-03-19 11:45:00,20171.0
2019-03-19 12:00:00,19793.0
2019-03-19 12:15:00,14937.0
2019-03-19 12:30:00,8728.0
2019-03-19 12:45:00,25150.0
2019-03-19 13:00:00,36386.0
