,Traffic
2019-03-19 09:30:00,11816.0
2019-03-19 09:45:00,32432.0
2019-03-19 10:00:00,16692.0
2019-03-19 10:15:00,8741.0
2019-03-19 10:30:00,4003.0
2019-03-19 10:45:00,5720.0
2019-03-19 11:00:00,9298.0
2019-03-19 11:15:00,7794.0
2019-03-19 11:30:00,4662.0
2019-03-19 11:45:00,2276.0
2019-03-19 12:00:00,1867.0
2019-03-19 12:15:00,1786.0
2019-03-19 12:30:00,1659.0
2019-03-19 12:45:00,5391.0
2019-03-19 13:00:00,13875.0
2019-03-19 13:15:00,3202.0
2019-03-19 13:30:00,3544.0
2019-03-19 13:45:00,1748.0
2019-03-19 14:00:00,4934.0
2019-03-19 14:15:00,3044.0
2019-03-19 14:30:00,9876.0
2019-03-19 14:45:00,7525.0
2019-03-19 15:00:00,1949.0
2019-03-19 15:15:00,1451.0
2019-03-19 15:30:00,3510.0
2019-03-19 15:45:00,2095.0
2019-03-19 16:00:00,901.0
2019-03-19 16:15:00,3596.0
2019-03-19 16:30:00,2695.0
2019-03-19 16:45:00,2288.0
2019-03-19 17:00:00,6809.0
2019-03-19 17:15:00,18747.0
2019-03-19 17:30:00,2885.0
2019-03-19 17:45:00,9197.0
2019-03-19 18:00:00,9512.0
2019-03-19 18:15:00,2440.0
2019-03-19 18:30:00,3668.0
2019-03-19 18:45:00,3743.0
2019-03-19 19:00:00,7077.0
2019-03-19 19:15:00,6586.0
2019-03-19 19:30:00,2917.0
2019-03-19 19:45:00,10207.0
2019-03-19 20:00:00,2594.0
2019-03-19 20:15:00,14578.0
2019-03-19 20:30:00,10190.0
2019-03-19 20:45:00,11119.0
2019-03-19 21:00:00,9434.0
2019-03-19 21:15:00,8665.0
2019-03-19 21:30:00,8051.0
2019-03-19 21:45:00,7880.0
2019-03-19 22:00:00,14214.0
2019-03-19 22:15:00,11647.0
2019-03-19 22:30:00,20144.0
2019-03-19 22:45:00,5449.0
2019-03-19 23:00:00,9331.0
2019-03-19 23:15:00,15949.0
2019-03-19 23:30:00,22437.0
2019-03-19 23:45:00,24197.0
2019-03-20 00:00:00,15378.0
2019-03-20 00:15:00,10598.0
2019-03-20 00:30:00,4774.0
2019-03-20 00:45:00,1291.0
